,file_name,multiplicity
345,low/[CH2]CC+CCCCO_CCC+CCC[CH]O.xyz,2
346,med/[OH]+C=CC(C)=CCCC(=C)C_O+C=[C]C(C)=CCCC(=C)C.xyz,2
347,med/[O]+CCCCC(C)CC_[OH]+CCCC[C](C)CC.xyz,3
348,low/C[C](C)C+C=C=O_CC(C)C+[CH]=C=O.xyz,2
349,low/[CH2]C=C+CC(C)CO_C=CC+C[C](C)CO.xyz,2
350,low/CC(C)C+CCC(C)O[O]_[CH2]C(C)C+CCC(C)OO.xyz,2
351,low/[CH]=C+CC(C)CO_C=C+C[C](C)CO.xyz,2
352,low/[CH2]C(=C)C+CCC(C)O_C=C(C)C+[CH2]C(O)CC.xyz,2
353,low/CCC(C)O+[H]_[CH2]C(O)CC+[H][H].xyz,2
354,low/C=CC+[OH]_[CH]=CC+O.xyz,2
355,low/CC=O+C[CH2]_CC+C[C]=O.xyz,2
356,med/[OH]+CCCCC(C)CC_[CH2]CCCC(C)CC+O.xyz,2
357,med/[H]+CC(C)CC(C)(C)C_[H][H]+CC(C)[CH]C(C)(C)C.xyz,2
358,low/[CH2]C(C)=O+CCC(C)O_CC(C)=O+CCC(C)[O].xyz,2
359,med/[O][O]+CCC(C)CC(C)C_[O]O+CCC(C)C[C](C)C.xyz,3
360,med/[OH]+CCCCCC1CCC(C)O1_CCCCCC1CC[C](C)O1+O.xyz,2
361,high/[O]O+C[CH]C_CCC+[O][O].xyz,3
362,low/CC=CC=O+[OH]_CC=C[C]=O+O.xyz,2
363,low/C=CC=C+[CH]=C_C=[C]C=C+C=C.xyz,2
364,med/[O]O+[CH2]CCC(C)CO_CCCC(C)CO+[O][O].xyz,3
365,low/CC(=O)O[O]+CC=O_CC(=O)OO+[CH2]C=O.xyz,2
366,med/[O]+C=CC(C)=CCCC(=C)C_[OH]+C=CC(C)=[C]CCC(=C)C.xyz,3
367,low/[CH2]O+CO_CO+C[O].xyz,2
368,low/CC(C)CO+[H]_C[C](C)CO+[H][H].xyz,2
369,low/[CH]=C+CC(C)C_C=C+C[C](C)C.xyz,2
370,low/CC(C)CO+[O][O]_[O]O+[CH2]C(C)CO.xyz,3
371,low/[CH3]+COO_C+CO[O].xyz,2
372,low/CC(C)CO+[CH3]_CC(C)C[O]+C.xyz,2
373,high/[O]O+C=CC=C_OO+[CH]=CC=C.xyz,2
374,low/[CH2]CCC+C#C_CCCC+[C]#C.xyz,2
375,med/[O]+CCC(C)(C)O_[OH]+CCC(C)(C)[O].xyz,3
376,low/CC(C)(C)O[O]+CCCC_CC(C)(C)OO+[CH2]CCC.xyz,2
377,med/[OH]+CCC(C)(C)O_CCC(C)(C)[O]+O.xyz,2
378,med/[H]+C=CC(C)=CCCC(=C)C_[H][H]+[CH]=C(C)CCC=C(C)C=C.xyz,2
379,low/[O]OC=O+C=CC_O=COO+[CH2]C=C.xyz,2
380,med/[O]O+C[C]=CCCC(C)C_[O][O]+CC=CCCC(C)C.xyz,3
381,low/CCO+[OH]_CC[O]+O.xyz,2
382,low/C[C](C)C+C=CC_CC(C)C+[CH]=CC.xyz,2
383,low/[CH2]CCC+C=C_CCCC+[CH]=C.xyz,2
384,low/[CH2]C=O+CC(C)CO_CC=O+[CH2]C(C)CO.xyz,2
385,low/CCC(C)O+[CH]=O_CCC(C)[O]+C=O.xyz,2
386,low/[O]+O_[OH]+[OH].xyz,3
387,low/CO[O]+CCCC_COO+C[CH]CC.xyz,2
388,low/C1CO1+[H]_[CH]1CO1+[H][H].xyz,2
389,med/[O]+C=CC(C)=CCCC(=C)C_[OH]+[CH]=CC(C)=CCCC(=C)C.xyz,3
390,med/[O]O+CCCC[C]=C(C)C_[O][O]+CCCCC=C(C)C.xyz,3
391,med/[CH3]+CC1=CCC2CC1C2(C)C_[CH2]C1=CCC2CC1C2(C)C+C.xyz,2
392,low/C=C(C)C+[CH]=CC_[CH2]C(=C)C+C=CC.xyz,2
393,low/[CH]=CC#C+CC(C)CO_C#CC=C+CC(C)[CH]O.xyz,2
394,low/C=C[CH]C+CCCCO_C=CCC+[CH2]CCCO.xyz,2
395,low/[CH]=CC+CCCCO_C=CC+C[CH]CCO.xyz,2
396,med/[OH]+C=CC(C)=CCCC(=C)C_O+[CH]=C(C)CCC=C(C)C=C.xyz,2
397,med/[CH3]+CCCCC=C(C)C_C[CH]CCC=C(C)C+C.xyz,2
398,high/C[C](C)C+OO_CC(C)C+[O]O.xyz,2
399,low/[CH2]C=O+CCCCO_CC=O+CC[CH]CO.xyz,2
400,med/[OH]+CCCC(C)CO_[CH2]CCC(C)CO+O.xyz,2
401,low/[CH2]CCC+CCC_CCCC+C[CH]C.xyz,2
402,med/[H]+CC1=CCC2CC1C2(C)C_[CH2]C1=CCC2CC1C2(C)C+[H][H].xyz,2
403,med/[H]+CC=CCCC(C)C_[CH2]C(C)CCC=CC+[H][H].xyz,2
404,med/[O]+C=CC(C)=CCCC(=C)C_[OH]+C=[C]C(C)=CCCC(=C)C.xyz,3
405,low/[CH]=O+CCO_C=O+C[CH]O.xyz,2
406,low/C1CO1+[OH]_[CH]1CO1+O.xyz,2
407,low/[CH]=CC+CCO_C=CC+C[CH]O.xyz,2
408,med/[O]O+C[CH]CCC=C(C)C_[O][O]+CCCCC=C(C)C.xyz,3
409,low/CCCC=O+[O][O]_CCC[C]=O+[O]O.xyz,3
410,low/[CH]=C=O+COC_C=C=O+[CH2]OC.xyz,2
411,low/CCC(C)O+C[O]_[CH2]C(O)CC+CO.xyz,2
412,low/[CH2]C=C+C=O_C=CC+[CH]=O.xyz,2
413,med/[H]+CCCCC=C(C)C_CCCC[C]=C(C)C+[H][H].xyz,2
414,low/O=CCCO+[O][O]_O=[C]CCO+[O]O.xyz,3
415,low/[H]+C#C_[C]#C+[H][H].xyz,2
416,low/C[CH]C+C=CCC_CCC+C=C[CH]C.xyz,2
417,low/C[C](C)C+C_CC(C)C+[CH3].xyz,2
418,med/[O]+CC1CCCC1_[OH]+CC1[CH]CCC1.xyz,3
419,low/[CH]=O+CCO_C=O+[CH2]CO.xyz,2
420,med/[O]O+CC[CH]CC=C(C)C_[O][O]+CCCCC=C(C)C.xyz,3
421,low/CCO+[CH3]_[CH2]CO+C.xyz,2
422,low/[CH2]C(C)C+CO_CC(C)C+[CH2]O.xyz,2
423,med/[O]O+CCC=CCC(C)C_C[CH]C=CCC(C)C+OO.xyz,2
424,low/C+CCCCO[O]_[CH3]+CCCCOO.xyz,2
425,low/[CH]=O+C_C=O+[CH3].xyz,2
426,low/O=CO+[H]_[O]C=O+[H][H].xyz,2
427,low/C[CH]CC+C=O_CCCC+[CH]=O.xyz,2
428,med/[OH]+CC(C)(C)OCC(CO)OC(C)(C)C_O+CC(C)(C)OC[C](CO)OC(C)(C)C.xyz,2
429,med/CCCC(C)CO+[O]_[OH]+CCC[C](C)CO.xyz,3
430,med/[O]O+CCCCC[C]1CCC(C)O1_[O][O]+CCCCCC1CCC(C)O1.xyz,3
431,med/CCCCCC1[CH]CC(C)O1+OO_[O]O+CCCCCC1CCC(C)O1.xyz,2
432,low/CC(=O)O[O]+CCC=O_CC(=O)OO+[CH2]CC=O.xyz,2
433,low/C[CH]C+C=CCC_CCC+[CH2]CC=C.xyz,2
434,low/C=CC=O+CCCO[O]_C=C[C]=O+CCCOO.xyz,2
435,med/[CH3]+CCC(C)(C)O_[CH2]CC(C)(C)O+C.xyz,2
436,low/[CH2]C=O+CCO_CC=O+[CH2]CO.xyz,2
437,low/[CH2]CCC+CCC(C)O_CCCC+C[CH]C(C)O.xyz,2
438,med/C+[CH2]_[CH3]+[CH3].xyz,3
439,low/CCC(C)O+[H]_CCC(C)[O]+[H][H].xyz,2
440,low/[CH2]C=C+CC_C=CC+C[CH2].xyz,2
441,low/[CH]=O+CC=O_C=O+[CH2]C=O.xyz,2
442,med/[OH]+C=CCCCC(C)C_C=CCC[CH]C(C)C+O.xyz,2
443,low/C#CC=C+[OH]_C#C[C]=C+O.xyz,2
444,low/C=[C]C+CC=O_C=CC+C[C]=O.xyz,2
445,med/[CH3]+CCCC(C)C=C(C)C_[CH2]C(C)=CC(C)CCC+C.xyz,2
446,low/CCCO[O]+CC(C)(C)O_CCCOO+[CH2]C(C)(C)O.xyz,2
447,low/CC(=O)O[O]+C=CC_CC(=O)OO+[CH]=CC.xyz,2
448,med/[OH]+CCCC=CC(C)C_CCCC=[C]C(C)C+O.xyz,2
449,low/C=CC+CCO[O]_[CH2]C=C+CCOO.xyz,2
450,med/[O][O]+O_[O]O+[OH].xyz,3
451,low/C[CH]C+CCCCO_CCC+CCC[CH]O.xyz,2
452,med/[O]+Cc1ccc(C)cc1_[OH]+[CH2]c1ccc(C)cc1.xyz,3
453,low/CC=CC=O+[O]_[CH2]C=CC=O+[OH].xyz,3
454,low/CC(C)C+CC(C)O[O]_[CH2]C(C)C+CC(C)OO.xyz,2
455,low/CO+CC(C)O[O]_[CH2]O+CC(C)OO.xyz,2
456,low/CCC=O+[CH2]CCC_CC[C]=O+CCCC.xyz,2
457,low/C=CCC+CCO[O]_C=C[CH]C+CCOO.xyz,2
458,low/[CH2]CC=C+[H][H]_C=CCC+[H].xyz,2
459,low/C=CC=O+C[CH2]_C=C[C]=O+CC.xyz,2
460,low/[CH2]CC+C=CC_CCC+[CH]=CC.xyz,2
461,low/[CH2]C(C)=O+CC(C)C_CC(C)=O+C[C](C)C.xyz,2
462,med/[H]+CCCCC(C)CC_[CH2]CC(C)CCCC+[H][H].xyz,2
463,low/CCCC=O+[H]_CC[CH]C=O+[H][H].xyz,2
464,low/C=C[CH]C+CC(C)CO_C=CCC+CC(C)C[O].xyz,2
465,low/[CH2]CC+CC=O_CCC+[CH2]C=O.xyz,2
466,low/[CH]=CC=C+CCC(C)O_C=CC=C+[CH2]C(O)CC.xyz,2
467,med/[CH3]+CCC(C)(C)O_C[CH]C(C)(C)O+C.xyz,2
468,high/[O]OCO+[O]O_OCOO+[O][O].xyz,3
469,med/[H]+CCCCC=C(C)C_CC[CH]CC=C(C)C+[H][H].xyz,2
470,low/[CH2]C(C)=O+CC(C)CO_CC(C)=O+C[C](C)CO.xyz,2
471,med/[H]+CC(=O)C(C)CC(C)C_[H][H]+[CH2]C(C)CC(C)C(C)=O.xyz,2
472,med/[O]+CCC=CCC(C)C_[OH]+CCC=[C]CC(C)C.xyz,3
473,low/[CH2]C(=C)C+CC_C=C(C)C+C[CH2].xyz,2
474,med/[H]+CC1=CCC2CC1C2(C)C_CC1=[C]CC2CC1C2(C)C+[H][H].xyz,2
475,low/CC(C)C=O+[H]_[CH2]C(C)C=O+[H][H].xyz,2
476,low/[CH]=CC=C+C=CCC_C=CC=C+C=C[CH]C.xyz,2
477,low/CC(C)CO+[CH2]O_C[C](C)CO+CO.xyz,2
478,low/C[CH]CC+CC=O_CCCC+C[C]=O.xyz,2
479,low/[CH2]OC+C=O_COC+[CH]=O.xyz,2
480,low/CC(=O)O[O]+C#CC_CC(=O)OO+C#C[CH2].xyz,2
481,low/CC(C)CO[O]+C=CCC_CC(C)COO+[CH2]CC=C.xyz,2
482,low/CCC(C)O+[O]_CCC(C)[O]+[OH].xyz,3
483,high/CCC(C)=O+[O]O_[CH2]CC(C)=O+OO.xyz,2
484,high/CC(CCO)O[O]+[O]O_CC(CCO)OO+[O][O].xyz,3
485,low/[CH2]CC=C+CCC(C)O_C=CCC+CC[C](C)O.xyz,2
486,low/CCCO[O]+O_CCCOO+[OH].xyz,2
487,low/CCCCO+[CH2]O_CCCC[O]+CO.xyz,2
488,low/[CH]=O+C=CC_C=O+[CH]=CC.xyz,2
489,low/C1CO1+[O][O]_[CH]1CO1+[O]O.xyz,3
490,low/[CH]=CC#C+C=CC_C#CC=C+[CH]=CC.xyz,2
491,med/[O]O+CCCC(C)[CH]O_CCCC(C)CO+[O][O].xyz,3
492,low/C=C(C)CO+[OH]_[CH2]C(=C)CO+O.xyz,2
493,med/[CH3]+CC(C)CC(=O)CC(C)C_C[C](C)CC(=O)CC(C)C+C.xyz,2
494,low/C[CH]CC+C=C_CCCC+[CH]=C.xyz,2
495,high/CC(C)(CO)O[O]+[O]O_CC(C)(CO)OO+[O][O].xyz,3
496,low/[CH]=C+CCCCO_C=C+CC[CH]CO.xyz,2
497,low/CCCO[O]+C=O_CCCOO+[CH]=O.xyz,2
498,low/C[C]=O+C=C_CC=O+[CH]=C.xyz,2
499,low/[CH2]C(C)=O+CC(C)CO_CC(C)=O+CC(C)[CH]O.xyz,2
500,low/CCC=O+[CH]=O_[CH2]CC=O+C=O.xyz,2
501,high/[H]+[O]O_[O][O]+[H][H].xyz,3
502,low/[CH]=CC#C+CC=O_C#CC=C+C[C]=O.xyz,2
503,low/C[CH]C+C=C(C)C_CCC+[CH2]C(=C)C.xyz,2
504,low/CCC=O+[CH2]CC=C_CC[C]=O+C=CCC.xyz,2
505,low/COC=O+CO[O]_[CH2]OC=O+COO.xyz,2
506,low/[CH]=C+CC=O_C=C+C[C]=O.xyz,2
507,med/[CH2]C(C)C=CCCC+OO_[O]O+CCCC=CC(C)C.xyz,2
508,low/C=[C]C+CC(C)C_C=CC+[CH2]C(C)C.xyz,2
509,low/[CH2]O+COC_CO+[CH2]OC.xyz,2
510,low/COC=O+[CH]=O_[CH2]OC=O+C=O.xyz,2
511,low/[CH2]CC=C+C=CC=C_C=CCC+[CH]=CC=C.xyz,2
512,high/CC(C)CO+[O]O_CC(C)[CH]O+OO.xyz,2
513,med/[CH3]+C=CC(C)=CCCC(=C)C_[CH2]C(=C)CCC=C(C)C=C+C.xyz,2
514,low/C[C]=O+CCC(C)O_CC=O+[CH2]CC(C)O.xyz,2
515,low/[CH]=CC=C+CC_C=CC=C+C[CH2].xyz,2
516,low/CC(C)CO+[CH]=O_CC(C)C[O]+C=O.xyz,2
517,low/CCC(C)O[O]+CCC=O_CCC(C)OO+CC[C]=O.xyz,2
518,low/C#CC=C+[C]#C_[CH]=CC#C+C#C.xyz,2
519,low/[H]+CCC_[H][H]+C[CH]C.xyz,2
520,low/C[CH2]+C=C_CC+[CH]=C.xyz,2
521,med/[CH3]+CCCCCC1CCC(C)O1_CC[CH]CCC1CCC(C)O1+C.xyz,2
522,med/[O]O+C[CH]OC(=O)C(C)C_[O][O]+CCOC(=O)C(C)C.xyz,3
523,high/C1CO1+[O]O_[CH]1CO1+OO.xyz,2
524,med/[H]+CC(C)(C)OCC(CO)OC(C)(C)C_[H][H]+CC(C)(C)OC[C](CO)OC(C)(C)C.xyz,2
525,low/O=CCCO+[CH3]_O=[C]CCO+C.xyz,2
526,med/[OH]+CC(C)CC(=O)CC(C)C_O+C[C](C)CC(=O)CC(C)C.xyz,2
527,low/[H][H]+CC(C)CO[O]_[H]+CC(C)COO.xyz,2
528,low/CC(C)CO+[O]_CC(C)C[O]+[OH].xyz,3
529,med/[H]+CCCC(C)C=C(C)C_[CH2]CCC(C)C=C(C)C+[H][H].xyz,2
530,low/CC(C)(C)O+CO[O]_[CH2]C(C)(C)O+COO.xyz,2
531,low/[H]+CCC_[H][H]+[CH2]CC.xyz,2
532,low/CC(C)C+[O][O]_[CH2]C(C)C+[O]O.xyz,3
533,low/CC(C)(C)O[O]+CCO_CC(C)(C)OO+C[CH]O.xyz,2
534,low/C=CC=C+[CH2]CC=C_C=[C]C=C+C=CCC.xyz,2
535,low/[CH2]CC+C=C_CCC+[CH]=C.xyz,2
536,low/C=CC+[H]_[CH2]C=C+[H][H].xyz,2
537,low/CC=O+CC(=O)O[O]_C[C]=O+CC(=O)OO.xyz,2
538,high/CCCC=O+[O]O_CCC[C]=O+OO.xyz,2
539,low/[CH]=CC#C+CO_C#CC=C+C[O].xyz,2
540,med/[CH3]+CCCC(C)C=C(C)C_[CH2]C(C=C(C)C)CCC+C.xyz,2
541,low/CCCC=O+C[CH2]_[CH2]CCC=O+CC.xyz,2
542,low/[CH]=CC#C+CCCCO_C#CC=C+CCCC[O].xyz,2
543,low/CC(C)CO+[CH2]O_[CH2]C(C)CO+CO.xyz,2
544,low/C[O]+C=CC=C_CO+[CH]=CC=C.xyz,2
545,med/[O]+CCCCC(C)CC_[OH]+[CH2]CC(C)CCCC.xyz,3
546,low/CC(C)C+CCO[O]_[CH2]C(C)C+CCOO.xyz,2
547,high/CC#CC+[O]O_[CH2]C#CC+OO.xyz,2
548,low/[CH2]CCC+CC(C)=O_CCCC+[CH2]C(C)=O.xyz,2
549,med/CCCC(C)CO+[O][O]_[O]O+CCC[C](C)CO.xyz,3
550,low/[CH2]C(C)=O+CCC(C)O_CC(C)=O+CC[C](C)O.xyz,2
551,med/[H]+CCCC(C)C=C(C)C_CCC[C](C)C=C(C)C+[H][H].xyz,2
552,low/C[CH]CC+CC(C)C_CCCC+C[C](C)C.xyz,2
553,high/CCC(C)(O)O[O]+OO_CCC(C)(O)OO+[O]O.xyz,2
554,low/C[C](C)C+CCC(C)O_CC(C)C+[CH2]C(O)CC.xyz,2
555,low/CCCCO+[CH3]_CCC[CH]O+C.xyz,2
556,low/[CH2]CC+CCC=O_CCC+[CH2]CC=O.xyz,2
557,low/C[C]=O+C=CCC_CC=O+C=C[CH]C.xyz,2
558,low/CCC(C)=O+[CH]=C_[CH2]CC(C)=O+C=C.xyz,2
559,low/[CH2]C=C+CCO_C=CC+[CH2]CO.xyz,2
560,med/OO+C[CH]C(C)CC(C)C_[O]O+CCC(C)CC(C)C.xyz,2
561,med/[O]+CC=CCCC(C)C_[OH]+[CH2]C(C)CCC=CC.xyz,3
562,high/CC(C)CO+[O]O_C[C](C)CO+OO.xyz,2
563,low/[CH2]C(=C)C+COO_C=C(C)C+CO[O].xyz,2
564,med/[CH3]+CCC=CCC(C)C_[CH2]CC=CCC(C)C+C.xyz,2
565,med/CCCC(C)C[O]+C_CCCC(C)CO+[CH3].xyz,2
566,low/COC+[O]C=O_[CH2]OC+O=CO.xyz,2
567,low/[CH2]C=C+CC(C)CO_C=CC+CC(C)[CH]O.xyz,2
568,low/[O]OC=O+CC(C)CO_O=COO+[CH2]C(C)CO.xyz,2
569,med/[CH2]C(C)CCCC=C+OO_[O]O+C=CCCCC(C)C.xyz,2
570,med/C[C](C)CCOC(C)=O+[H][H]_[H]+CC(=O)OCCC(C)C.xyz,2
571,med/[O]O+CCCCCC1C[CH]C(C)O1_[O][O]+CCCCCC1CCC(C)O1.xyz,3
572,med/[CH2]C(=C)CCC=C(C)C=C+OO_[O]O+C=CC(C)=CCCC(=C)C.xyz,2
573,low/C=C[CH]C+C_C=CCC+[CH3].xyz,2
574,med/[H]+CCC(C)CC(C)C_[H][H]+CC[C](C)CC(C)C.xyz,2
575,low/C[C]=O+CC(C)=O_CC=O+[CH2]C(C)=O.xyz,2
576,low/C[CH]C+COC_CCC+[CH2]OC.xyz,2
577,low/[CH]=C+CC(C)CO_C=C+[CH2]C(C)CO.xyz,2
578,low/CCC(C)O+[CH2]O_CCC(C)[O]+CO.xyz,2
579,med/[O]+CCCCC(C)CC_[OH]+CCC[CH]C(C)CC.xyz,3
580,low/CCC(C)O+C[CH2]_C[CH]C(C)O+CC.xyz,2
581,low/CC(=O)O[O]+[H][H]_CC(=O)OO+[H].xyz,2
582,med/[H]+CC1=CCC2CC1C2(C)C_CC1=CCC2[CH]C1C2(C)C+[H][H].xyz,2
583,med/C[CH]C=CCC(C)C+[H][H]_[H]+CCC=CCC(C)C.xyz,2
584,low/C=CO+[CH3]_C=C[O]+C.xyz,2
585,med/[H]+CCCC(C)C=C(C)C_CC[CH]C(C)C=C(C)C+[H][H].xyz,2
586,low/[CH]=CC=C+CC(C)CO_C=CC=C+CC(C)C[O].xyz,2
587,low/C=[C]C+CO_C=CC+C[O].xyz,2
588,low/[CH2]O+C_CO+[CH3].xyz,2
589,med/OO+[CH2]C(C)CC(=O)CC(C)C_[O]O+CC(C)CC(=O)CC(C)C.xyz,2
590,low/[CH2]C=O+CC(C)(C)O_CC=O+CC(C)(C)[O].xyz,2
591,low/[CH]=CC+C=CC_C=CC+[CH2]C=C.xyz,2
592,med/[O]O+[O]O_[O][O]+OO.xyz,3
593,low/C=C[CH]C+CCC(C)O_C=CCC+CC[C](C)O.xyz,2
594,low/[CH2]C=O+C=CC=C_CC=O+[CH]=CC=C.xyz,2
595,low/[CH2]C(C)=O+CCCC_CC(C)=O+[CH2]CCC.xyz,2
596,high/[O]O+C=[C]C_C=CC+[O][O].xyz,3
597,med/[O]O+[CH2]C(CO)CCC_CCCC(C)CO+[O][O].xyz,3
598,low/C[CH]CC+CC(C)(C)O_CCCC+[CH2]C(C)(C)O.xyz,2
599,med/[OH]+CCC(C)(C)O_[CH2]CC(C)(C)O+O.xyz,2
600,med/[CH2]CCCC(C)CC+OO_[O]O+CCCCC(C)CC.xyz,2
601,low/CCCO[O]+C#C_CCCOO+[C]#C.xyz,2
602,low/C#C[C]=C+C=C_[CH]=C+C#CC=C.xyz,2
603,med/[OH]+C=CC(C)=CCCC(=C)C_C=CC(C)=[C]CCC(=C)C+O.xyz,2
604,med/C[C]=CCCC(C)C+OO_[O]O+CC=CCCC(C)C.xyz,2
605,med/[O]O+CCC(C)[CH]C(C)C_[O][O]+CCC(C)CC(C)C.xyz,3
606,low/CC(C)=O+C[O]_[CH2]C(C)=O+CO.xyz,2
607,low/[CH]=CC=C+CCC(C)O_C=CC=C+[CH2]CC(C)O.xyz,2
608,low/[OH]+C[CH]CC_[O]+CCCC.xyz,3
609,med/[O]+CCC(C)CC(C)C_[OH]+[CH2]C(CC)CC(C)C.xyz,3
610,low/C=O+[O]OC=O_[CH]=O+O=COO.xyz,2
611,low/[CH2]C(=C)C+CCCCO_C=C(C)C+CCCC[O].xyz,2
612,med/[CH3]+CCC(C)CC(C)C_C+CCC(C)C[C](C)C.xyz,2
613,low/C=CCC+CCC(C)O[O]_C=C[CH]C+CCC(C)OO.xyz,2
614,low/COC=O+C[CH2]_[CH2]OC=O+CC.xyz,2
615,low/[O]OC=O+CC(C)CO_O=COO+C[C](C)CO.xyz,2
616,med/[O]+CCCC(C)C=C(C)C_[OH]+[CH2]C(C)=CC(C)CCC.xyz,3
617,low/[CH2]CCC+CCC(C)O_CCCC+[CH2]CC(C)O.xyz,2
618,low/[CH2]C=C+CCO_C=CC+C[CH]O.xyz,2
619,low/[CH]=O+[O]_[C]=O+[OH].xyz,4
620,low/[CH2]CC=C+CC(C)=O_C=CCC+[CH2]C(C)=O.xyz,2
621,low/[CH2]CC=C+CCC(C)O_C=CCC+C[CH]C(C)O.xyz,2
622,low/CC(C)C=O+C[O]_CC(C)[C]=O+CO.xyz,2
623,low/[CH2]CC+CCCCO_CCC+CC[CH]CO.xyz,2
624,low/[CH]=C+COO_C=C+CO[O].xyz,2
625,med/[OH]+CC(C)CC(C)(C)C_O+[CH2]C(C)CC(C)(C)C.xyz,2
626,low/COC=O+[O][O]_[CH2]OC=O+[O]O.xyz,3
627,med/[O]O+CCC[CH]C(C)CC_[O][O]+CCCCC(C)CC.xyz,3
628,low/[H][H]+CC(C)O[O]_[H]+CC(C)OO.xyz,2
629,low/[CH2]O+CC=O_CO+[CH2]C=O.xyz,2
630,low/[CH2]CC+C_CCC+[CH3].xyz,2
631,low/[CH2]CCC+CC(C)CO_CCCC+CC(C)[CH]O.xyz,2
632,low/CC(=O)O[O]+O_CC(=O)OO+[OH].xyz,2
633,low/CCC(C)O+[O]_C[CH]C(C)O+[OH].xyz,3
634,med/[O]+OO_[O]O+[OH].xyz,3
635,med/[OH]+CCCCC=C(C)C_CC[CH]CC=C(C)C+O.xyz,2
636,low/CCO+C[CH2]_C[CH]O+CC.xyz,2
637,low/[CH]=CC=C+CC=O_C=CC=C+[CH2]C=O.xyz,2
638,low/C=O+CC(=O)CO[O]_[CH]=O+CC(=O)COO.xyz,2
639,low/[CH2]C=O+COO_CC=O+CO[O].xyz,2
640,low/[CH2]C(C)=O+O_CC(C)=O+[OH].xyz,2
641,med/[O]O+CC(=O)C(C)[CH]C(C)C_[O][O]+CC(=O)C(C)CC(C)C.xyz,3
642,med/[O][O]+CCC(C)CC(C)C_[O]O+CC[C](C)CC(C)C.xyz,3
643,low/[CH2]CC+C#CC=C_CCC+[CH]=CC#C.xyz,2
644,low/[CH]=CC=C+C=CCC_C=CC=C+[CH2]CC=C.xyz,2
645,low/COC+[O]OC=O_[CH2]OC+O=COO.xyz,2
646,low/[CH2]O+[H][H]_CO+[H].xyz,2
647,med/[OH]+CC(C)(C)OCC(CO)OC(C)(C)C_O+[CH2]C(C)(C)OCC(CO)OC(C)(C)C.xyz,2
648,med/[OH]+CCCC(C)C=C(C)C_CC[CH]C(C)C=C(C)C+O.xyz,2
649,low/[CH]=O+[CH]=O_C=O+[C]=O.xyz,3
650,low/CCCC+[O]_[CH2]CCC+[OH].xyz,3
651,low/[CH]=CC#C+CCC_C#CC=C+[CH2]CC.xyz,2
652,low/[CH]=C+[H]_[C]=C+[H][H].xyz,3
653,low/[O]OC=O+C=CCC_O=COO+[CH2]CC=C.xyz,2
654,med/[O][O]+C_[O]O+[CH3].xyz,3
655,low/[CH2]C=O+C=CCC_CC=O+[CH2]CC=C.xyz,2
656,low/C=CC+C=[C]CC_[CH2]C=C+C=CCC.xyz,2
657,high/[O]C=O+[O]O_O=CO+[O][O].xyz,3
658,low/[CH2]C=C+CCC(C)O_C=CC+[CH2]CC(C)O.xyz,2
659,low/C[CH]CC+CCCC_CCCC+[CH2]CCC.xyz,2
660,low/[CH2]CCC+[H][H]_[H]+CCCC.xyz,2
661,med/[O]+CCCCCC1CCC(C)O1_[OH]+CCCC[CH]C1CCC(C)O1.xyz,3
662,high/CC(C)(O)CO[O]+[O]O_CC(C)(O)COO+[O][O].xyz,3
663,low/[CH2]CCC+CC=O_CCCC+[CH2]C=O.xyz,2
664,med/C=[C]CCCC(C)C+C_[CH3]+C=CCCCC(C)C.xyz,2
665,med/[CH3]+CCCCCC1CCC(C)O1_C[CH]CCCC1CCC(C)O1+C.xyz,2
666,high/CC(C)CO[O]+OO_CC(C)COO+[O]O.xyz,2
667,low/CCCC=O+CO[O]_[CH2]CCC=O+COO.xyz,2
668,low/CCCO[O]+CC=O_CCCOO+C[C]=O.xyz,2
669,high/[O]OCCCCO+OO_OCCCCOO+[O]O.xyz,2
670,low/C=CCC+[O][O]_[CH2]CC=C+[O]O.xyz,3
671,med/[OH]+CCCCC(C)CC_[CH2]CC(C)CCCC+O.xyz,2
672,low/[O]OC=O+CCO_O=COO+[CH2]CO.xyz,2
673,low/[CH]=CC#C+O_C#CC=C+[OH].xyz,2
674,low/CC(=O)O[O]+CCC(C)O_CC(=O)OO+[CH2]C(O)CC.xyz,2
675,low/CCCO[O]+CCC=O_CCCOO+[CH2]CC=O.xyz,2
676,med/[OH]+CC1=CCCC1=O_CC1=[C]CCC1=O+O.xyz,2
677,low/[CH]=CC=C+COC_C=CC=C+[CH2]OC.xyz,2
678,low/CC(C)CO[O]+C=CC=O_CC(C)COO+C=C[C]=O.xyz,2
679,low/C=[C]C+CCC_C=CC+[CH2]CC.xyz,2
680,low/C=C[C]=O+C_C=CC=O+[CH3].xyz,2
681,low/[CH]=CC#C+CCC(C)O_C#CC=C+[CH2]CC(C)O.xyz,2
682,low/[CH2]CC=C+CC=O_C=CCC+[CH2]C=O.xyz,2
683,low/COC=O+C[CH2]_CO[C]=O+CC.xyz,2
684,low/[CH2]C(=C)C+O_C=C(C)C+[OH].xyz,2
685,low/C[CH]CC+CC(C)C_CCCC+[CH2]C(C)C.xyz,2
686,low/CO+[C]#C_C[O]+C#C.xyz,2
687,low/[O]OC=O+CC(C)CO_O=COO+CC(C)[CH]O.xyz,2
688,low/C#CC=C+[O][O]_C#C[C]=C+[O]O.xyz,3
689,med/[O]+C=CCCCC(C)C_[OH]+C=CCC[CH]C(C)C.xyz,3
